Target,Source,Weight,tipo
77,50,83,No dirigida
77,3,95,No dirigida
77,101,88,No dirigida
68,17,100,No dirigida
68,43,88,No dirigida
68,120,85,No dirigida
68,45,91,No dirigida
68,46,96,No dirigida
68,42,85,No dirigida
68,67,87,No dirigida
68,16,92,No dirigida
68,141,93,No dirigida
68,145,80,No dirigida
68,143,98,No dirigida
68,119,89,No dirigida
68,115,99,No dirigida
68,70,98,No dirigida
68,95,85,No dirigida
68,15,82,No dirigida
76,51,84,No dirigida
76,79,91,No dirigida
76,54,94,No dirigida
76,126,86,No dirigida
76,26,89,No dirigida
76,29,82,No dirigida
76,53,80,No dirigida
76,153,80,No dirigida
76,151,97,No dirigida
76,1,93,No dirigida
76,152,94,No dirigida
76,27,95,No dirigida
76,102,97,No dirigida
76,50,97,No dirigida
76,3,88,No dirigida
76,101,91,No dirigida
139,163,85,No dirigida
139,213,92,No dirigida
139,89,100,No dirigida
139,188,86,No dirigida
139,141,95,No dirigida
139,191,88,No dirigida
139,192,91,No dirigida
139,88,80,No dirigida
139,137,87,No dirigida
139,111,89,No dirigida
139,115,100,No dirigida
139,87,97,No dirigida
139,215,95,No dirigida
139,190,83,No dirigida
139,112,83,No dirigida
139,189,95,No dirigida
139,86,85,No dirigida
139,186,91,No dirigida
139,136,85,No dirigida
139,114,97,No dirigida
139,161,85,No dirigida
232,180,89,No dirigida
232,208,91,No dirigida
232,210,93,No dirigida
232,308,91,No dirigida
232,206,98,No dirigida
232,282,86,No dirigida
232,185,90,No dirigida
232,155,93,No dirigida
232,280,100,No dirigida
232,179,85,No dirigida
232,234,97,No dirigida
232,257,88,No dirigida
232,182,89,No dirigida
232,305,80,No dirigida
180,208,96,No dirigida
180,206,92,No dirigida
180,132,97,No dirigida
180,107,97,No dirigida
180,155,96,No dirigida
180,133,93,No dirigida
180,154,81,No dirigida
180,228,85,No dirigida
180,179,83,No dirigida
180,153,83,No dirigida
180,131,96,No dirigida
180,152,93,No dirigida
180,178,96,No dirigida
180,257,84,No dirigida
180,182,93,No dirigida
180,227,99,No dirigida
180,202,84,No dirigida
180,203,96,No dirigida
437,389,93,No dirigida
437,385,82,No dirigida
437,434,91,No dirigida
437,361,80,No dirigida
437,438,85,No dirigida
437,390,100,No dirigida
437,387,100,No dirigida
437,484,80,No dirigida
437,487,92,No dirigida
437,363,97,No dirigida
437,489,80,No dirigida
437,485,84,No dirigida
437,486,82,No dirigida
437,360,83,No dirigida
437,459,80,No dirigida
437,384,89,No dirigida
437,439,90,No dirigida
437,386,89,No dirigida
437,440,100,No dirigida
437,411,97,No dirigida
437,413,85,No dirigida
17,14,86,No dirigida
17,43,84,No dirigida
17,45,81,No dirigida
17,42,84,No dirigida
17,67,98,No dirigida
17,16,81,No dirigida
17,70,96,No dirigida
17,15,94,No dirigida
51,79,82,No dirigida
51,54,99,No dirigida
51,126,91,No dirigida
51,26,94,No dirigida
51,29,97,No dirigida
51,53,99,No dirigida
51,1,84,No dirigida
51,27,81,No dirigida
51,102,87,No dirigida
51,50,98,No dirigida
51,3,92,No dirigida
51,101,89,No dirigida
358,382,94,No dirigida
358,385,90,No dirigida
358,434,83,No dirigida
358,357,93,No dirigida
358,308,99,No dirigida
358,361,100,No dirigida
358,282,90,No dirigida
358,334,95,No dirigida
358,383,93,No dirigida
358,380,93,No dirigida
358,360,80,No dirigida
358,406,90,No dirigida
358,384,95,No dirigida
358,355,91,No dirigida
358,408,89,No dirigida
358,311,87,No dirigida
358,386,94,No dirigida
358,381,92,No dirigida
358,331,93,No dirigida
358,411,93,No dirigida
358,336,86,No dirigida
358,407,97,No dirigida
358,305,95,No dirigida
14,42,93,No dirigida
14,67,95,No dirigida
14,16,97,No dirigida
14,89,100,No dirigida
14,12,87,No dirigida
14,88,89,No dirigida
14,87,83,No dirigida
14,61,81,No dirigida
14,11,83,No dirigida
14,38,100,No dirigida
14,15,80,No dirigida
43,120,99,No dirigida
43,45,89,No dirigida
43,46,85,No dirigida
43,42,95,No dirigida
43,67,100,No dirigida
43,16,90,No dirigida
43,119,83,No dirigida
43,70,100,No dirigida
43,95,90,No dirigida
43,15,81,No dirigida
466,389,97,No dirigida
466,469,90,No dirigida
466,438,84,No dirigida
466,390,82,No dirigida
466,442,100,No dirigida
466,491,82,No dirigida
466,489,95,No dirigida
466,391,86,No dirigida
466,418,98,No dirigida
466,441,99,No dirigida
466,439,99,No dirigida
466,492,89,No dirigida
466,393,94,No dirigida
466,440,81,No dirigida
466,468,81,No dirigida
466,413,92,No dirigida
466,467,95,No dirigida
371,399,98,No dirigida
371,396,96,No dirigida
371,298,96,No dirigida
371,395,87,No dirigida
371,318,99,No dirigida
371,345,82,No dirigida
371,296,92,No dirigida
371,294,92,No dirigida
371,374,98,No dirigida
371,370,91,No dirigida
371,394,86,No dirigida
371,347,96,No dirigida
371,418,86,No dirigida
371,422,90,No dirigida
371,373,80,No dirigida
371,322,86,No dirigida
371,295,83,No dirigida
371,420,93,No dirigida
371,297,93,No dirigida
371,348,95,No dirigida
371,447,99,No dirigida
371,319,83,No dirigida
371,369,94,No dirigida
371,393,82,No dirigida
371,446,86,No dirigida
371,320,93,No dirigida
290,240,93,No dirigida
290,239,92,No dirigida
290,313,100,No dirigida
290,243,88,No dirigida
290,315,94,No dirigida
290,213,91,No dirigida
290,318,95,No dirigida
290,363,83,No dirigida
290,337,81,No dirigida
290,263,92,No dirigida
290,317,88,No dirigida
290,242,92,No dirigida
290,215,100,No dirigida
290,341,98,No dirigida
290,238,89,No dirigida
290,266,86,No dirigida
290,265,87,No dirigida
290,292,99,No dirigida
290,289,84,No dirigida
290,338,99,No dirigida
290,264,85,No dirigida
290,312,82,No dirigida
389,313,98,No dirigida
389,315,90,No dirigida
389,361,89,No dirigida
389,438,90,No dirigida
389,390,94,No dirigida
389,387,92,No dirigida
389,442,95,No dirigida
389,363,87,No dirigida
389,337,84,No dirigida
389,391,83,No dirigida
389,441,82,No dirigida
389,341,89,No dirigida
389,439,85,No dirigida
389,386,85,No dirigida
389,440,84,No dirigida
389,338,89,No dirigida
389,411,92,No dirigida
389,336,83,No dirigida
389,312,84,No dirigida
389,413,93,No dirigida
240,239,100,No dirigida
240,313,100,No dirigida
240,243,80,No dirigida
240,163,95,No dirigida
240,315,85,No dirigida
240,213,86,No dirigida
240,218,95,No dirigida
240,188,87,No dirigida
240,191,100,No dirigida
240,192,99,No dirigida
240,263,98,No dirigida
240,193,95,No dirigida
240,317,82,No dirigida
240,242,88,No dirigida
240,215,87,No dirigida
240,238,98,No dirigida
240,190,92,No dirigida
240,266,82,No dirigida
240,265,100,No dirigida
240,189,95,No dirigida
240,292,95,No dirigida
240,289,86,No dirigida
240,264,86,No dirigida
469,396,88,No dirigida
469,395,83,No dirigida
469,442,100,No dirigida
469,491,82,No dirigida
469,394,99,No dirigida
469,471,100,No dirigida
469,418,82,No dirigida
469,422,92,No dirigida
469,441,90,No dirigida
469,492,82,No dirigida
469,420,83,No dirigida
469,472,90,No dirigida
469,447,99,No dirigida
469,470,84,No dirigida
469,393,85,No dirigida
469,446,100,No dirigida
469,468,90,No dirigida
469,467,81,No dirigida
239,313,87,No dirigida
239,163,86,No dirigida
239,315,85,No dirigida
239,213,96,No dirigida
239,188,94,No dirigida
239,191,80,No dirigida
239,192,83,No dirigida
239,263,82,No dirigida
239,242,94,No dirigida
239,215,81,No dirigida
239,238,91,No dirigida
239,190,96,No dirigida
239,266,80,No dirigida
239,265,87,No dirigida
239,189,97,No dirigida
239,186,97,No dirigida
239,292,96,No dirigida
239,289,98,No dirigida
239,264,88,No dirigida
239,312,85,No dirigida
313,315,91,No dirigida
313,361,83,No dirigida
313,390,83,No dirigida
313,387,85,No dirigida
313,363,84,No dirigida
313,337,93,No dirigida
313,263,87,No dirigida
313,360,100,No dirigida
313,341,80,No dirigida
313,238,97,No dirigida
313,311,95,No dirigida
313,386,99,No dirigida
313,266,91,No dirigida
313,265,98,No dirigida
313,289,91,No dirigida
313,338,97,No dirigida
313,264,91,No dirigida
313,336,90,No dirigida
313,312,88,No dirigida
200,277,98,No dirigida
200,126,82,No dirigida
200,251,81,No dirigida
200,228,90,No dirigida
200,153,93,No dirigida
200,175,92,No dirigida
200,276,98,No dirigida
200,151,92,No dirigida
200,152,97,No dirigida
200,252,87,No dirigida
200,226,100,No dirigida
200,225,96,No dirigida
200,178,86,No dirigida
200,227,94,No dirigida
200,202,88,No dirigida
200,203,81,No dirigida
9,12,81,No dirigida
9,35,97,No dirigida
9,85,85,No dirigida
9,6,95,No dirigida
9,60,92,No dirigida
9,33,84,No dirigida
9,34,81,No dirigida
9,7,83,No dirigida
9,61,88,No dirigida
9,86,86,No dirigida
9,11,81,No dirigida
243,218,97,No dirigida
243,318,95,No dirigida
243,220,86,No dirigida
243,271,99,No dirigida
243,296,99,No dirigida
243,191,87,No dirigida
243,294,88,No dirigida
243,192,87,No dirigida
243,193,93,No dirigida
243,317,96,No dirigida
243,244,97,No dirigida
243,196,89,No dirigida
243,242,87,No dirigida
243,215,90,No dirigida
243,295,94,No dirigida
243,190,88,No dirigida
243,266,81,No dirigida
243,319,84,No dirigida
243,265,97,No dirigida
243,292,91,No dirigida
243,320,82,No dirigida
243,246,100,No dirigida
243,269,82,No dirigida
208,210,81,No dirigida
208,206,91,No dirigida
208,282,96,No dirigida
208,132,85,No dirigida
208,185,88,No dirigida
208,155,97,No dirigida
208,133,95,No dirigida
208,134,89,No dirigida
208,131,90,No dirigida
208,234,98,No dirigida
208,186,97,No dirigida
208,257,84,No dirigida
208,182,86,No dirigida
208,135,81,No dirigida
208,161,99,No dirigida
79,54,100,No dirigida
79,126,92,No dirigida
79,132,100,No dirigida
79,26,99,No dirigida
79,80,99,No dirigida
79,29,91,No dirigida
79,107,95,No dirigida
79,53,100,No dirigida
79,155,85,No dirigida
79,6,88,No dirigida
79,154,84,No dirigida
79,153,87,No dirigida
79,131,98,No dirigida
79,152,83,No dirigida
79,27,99,No dirigida
79,102,80,No dirigida
79,3,91,No dirigida
79,101,98,No dirigida
299,298,91,No dirigida
299,272,80,No dirigida
299,274,91,No dirigida
299,223,80,No dirigida
299,271,84,No dirigida
299,296,80,No dirigida
299,374,89,No dirigida
299,347,99,No dirigida
299,373,88,No dirigida
299,322,84,No dirigida
299,297,88,No dirigida
299,348,86,No dirigida
299,224,80,No dirigida
299,248,96,No dirigida
299,246,83,No dirigida
399,473,86,No dirigida
399,396,80,No dirigida
399,374,100,No dirigida
399,449,100,No dirigida
399,347,80,No dirigida
399,422,98,No dirigida
399,373,83,No dirigida
399,322,83,No dirigida
399,472,95,No dirigida
399,348,95,No dirigida
399,447,85,No dirigida
399,446,97,No dirigida
382,385,88,No dirigida
382,456,83,No dirigida
382,434,94,No dirigida
382,357,90,No dirigida
382,308,90,No dirigida
382,334,88,No dirigida
382,383,95,No dirigida
382,354,96,No dirigida
382,380,98,No dirigida
382,360,90,No dirigida
382,459,97,No dirigida
382,406,80,No dirigida
382,384,95,No dirigida
382,355,92,No dirigida
382,408,97,No dirigida
382,381,99,No dirigida
382,329,95,No dirigida
382,331,92,No dirigida
382,407,90,No dirigida
382,305,87,No dirigida
473,396,86,No dirigida
473,449,86,No dirigida
473,471,84,No dirigida
473,422,93,No dirigida
473,420,83,No dirigida
473,472,99,No dirigida
473,447,81,No dirigida
473,470,88,No dirigida
473,446,86,No dirigida
210,163,89,No dirigida
210,213,89,No dirigida
210,188,91,No dirigida
210,185,83,No dirigida
210,263,97,No dirigida
210,137,92,No dirigida
210,133,91,No dirigida
210,134,80,No dirigida
210,238,89,No dirigida
210,234,87,No dirigida
210,186,98,No dirigida
210,257,99,No dirigida
210,136,90,No dirigida
210,182,97,No dirigida
210,135,91,No dirigida
210,161,87,No dirigida
396,395,89,No dirigida
396,345,96,No dirigida
396,374,82,No dirigida
396,370,90,No dirigida
396,394,87,No dirigida
396,449,87,No dirigida
396,471,94,No dirigida
396,347,99,No dirigida
396,418,90,No dirigida
396,422,84,No dirigida
396,373,99,No dirigida
396,322,93,No dirigida
396,420,85,No dirigida
396,472,81,No dirigida
396,348,91,No dirigida
396,447,87,No dirigida
396,470,95,No dirigida
396,319,84,No dirigida
396,369,82,No dirigida
396,393,88,No dirigida
396,446,81,No dirigida
396,320,94,No dirigida
298,272,83,No dirigida
298,274,95,No dirigida
298,223,96,No dirigida
298,271,83,No dirigida
298,345,83,No dirigida
298,296,97,No dirigida
298,374,96,No dirigida
298,347,88,No dirigida
298,373,90,No dirigida
298,322,91,No dirigida
298,295,85,No dirigida
298,297,100,No dirigida
298,348,98,No dirigida
298,224,99,No dirigida
298,320,91,No dirigida
298,248,84,No dirigida
298,246,95,No dirigida
147,120,81,No dirigida
147,223,88,No dirigida
147,124,85,No dirigida
147,220,93,No dirigida
147,199,90,No dirigida
147,145,93,No dirigida
147,72,98,No dirigida
147,119,93,No dirigida
147,74,86,No dirigida
147,196,80,No dirigida
147,70,81,No dirigida
147,171,98,No dirigida
147,224,94,No dirigida
147,123,88,No dirigida
147,146,93,No dirigida
147,95,96,No dirigida
325,277,80,No dirigida
325,352,83,No dirigida
325,375,92,No dirigida
325,300,96,No dirigida
325,251,97,No dirigida
325,351,86,No dirigida
325,278,99,No dirigida
325,353,89,No dirigida
325,350,89,No dirigida
325,303,83,No dirigida
325,276,80,No dirigida
325,402,97,No dirigida
325,252,91,No dirigida
325,401,98,No dirigida
325,376,92,No dirigida
325,301,96,No dirigida
325,326,97,No dirigida
163,213,82,No dirigida
163,89,97,No dirigida
163,188,96,No dirigida
163,141,92,No dirigida
163,191,96,No dirigida
163,88,80,No dirigida
163,185,94,No dirigida
163,137,96,No dirigida
163,111,94,No dirigida
163,115,81,No dirigida
163,87,86,No dirigida
163,215,92,No dirigida
163,238,93,No dirigida
163,190,94,No dirigida
163,112,88,No dirigida
163,189,97,No dirigida
163,86,80,No dirigida
163,186,97,No dirigida
163,136,99,No dirigida
163,114,85,No dirigida
163,135,97,No dirigida
163,161,87,No dirigida
277,352,94,No dirigida
277,354,81,No dirigida
277,300,97,No dirigida
277,251,94,No dirigida
277,351,91,No dirigida
277,278,100,No dirigida
277,353,82,No dirigida
277,350,80,No dirigida
277,280,83,No dirigida
277,228,96,No dirigida
277,303,86,No dirigida
277,276,94,No dirigida
277,252,81,No dirigida
277,226,100,No dirigida
277,225,90,No dirigida
277,301,88,No dirigida
277,329,80,No dirigida
277,227,92,No dirigida
277,326,100,No dirigida
277,202,85,No dirigida
277,203,83,No dirigida
277,305,91,No dirigida
385,434,89,No dirigida
385,357,82,No dirigida
385,308,84,No dirigida
385,361,93,No dirigida
385,334,89,No dirigida
385,383,88,No dirigida
385,438,98,No dirigida
385,387,81,No dirigida
385,363,99,No dirigida
385,337,86,No dirigida
385,360,83,No dirigida
385,459,86,No dirigida
385,384,93,No dirigida
385,408,83,No dirigida
385,311,80,No dirigida
385,386,83,No dirigida
385,338,86,No dirigida
385,411,91,No dirigida
385,336,86,No dirigida
385,312,85,No dirigida
385,413,91,No dirigida
385,407,84,No dirigida
456,434,95,No dirigida
456,383,81,No dirigida
456,484,95,No dirigida
456,380,90,No dirigida
456,403,96,No dirigida
456,482,86,No dirigida
456,459,88,No dirigida
456,406,97,No dirigida
456,408,83,No dirigida
456,453,82,No dirigida
456,381,92,No dirigida
456,407,85,No dirigida
315,318,84,No dirigida
315,390,91,No dirigida
315,363,92,No dirigida
315,337,80,No dirigida
315,391,84,No dirigida
315,263,96,No dirigida
315,317,85,No dirigida
315,242,89,No dirigida
315,341,82,No dirigida
315,238,95,No dirigida
315,266,83,No dirigida
315,265,88,No dirigida
315,292,81,No dirigida
315,289,89,No dirigida
315,338,91,No dirigida
315,264,84,No dirigida
315,312,91,No dirigida
434,357,94,No dirigida
434,361,95,No dirigida
434,383,93,No dirigida
434,387,100,No dirigida
434,484,82,No dirigida
434,487,86,No dirigida
434,485,84,No dirigida
434,486,82,No dirigida
434,360,93,No dirigida
434,482,87,No dirigida
434,459,98,No dirigida
434,406,96,No dirigida
434,384,92,No dirigida
434,408,93,No dirigida
434,386,95,No dirigida
434,381,81,No dirigida
434,411,92,No dirigida
434,407,91,No dirigida
120,45,84,No dirigida
120,46,81,No dirigida
120,67,88,No dirigida
120,145,100,No dirigida
120,72,88,No dirigida
120,143,83,No dirigida
120,119,93,No dirigida
120,193,88,No dirigida
120,196,93,No dirigida
120,70,91,No dirigida
120,171,81,No dirigida
120,123,84,No dirigida
120,146,95,No dirigida
120,95,83,No dirigida
45,46,96,No dirigida
45,42,93,No dirigida
45,67,81,No dirigida
45,22,92,No dirigida
45,48,91,No dirigida
45,72,99,No dirigida
45,119,83,No dirigida
45,70,82,No dirigida
45,95,91,No dirigida
357,308,89,No dirigida
357,282,94,No dirigida
357,334,84,No dirigida
357,383,94,No dirigida
357,354,99,No dirigida
357,380,84,No dirigida
357,360,99,No dirigida
357,280,83,No dirigida
357,406,94,No dirigida
357,384,96,No dirigida
357,355,91,No dirigida
357,408,97,No dirigida
357,381,100,No dirigida
357,329,96,No dirigida
357,331,98,No dirigida
357,407,81,No dirigida
357,305,94,No dirigida
395,318,88,No dirigida
395,442,87,No dirigida
395,345,88,No dirigida
395,370,81,No dirigida
395,394,93,No dirigida
395,471,96,No dirigida
395,347,82,No dirigida
395,418,83,No dirigida
395,422,83,No dirigida
395,373,92,No dirigida
395,322,93,No dirigida
395,420,92,No dirigida
395,472,86,No dirigida
395,348,85,No dirigida
395,447,82,No dirigida
395,470,80,No dirigida
395,319,90,No dirigida
395,369,92,No dirigida
395,393,93,No dirigida
395,446,99,No dirigida
395,468,89,No dirigida
395,320,93,No dirigida
272,274,82,No dirigida
272,223,81,No dirigida
272,220,84,No dirigida
272,271,90,No dirigida
272,345,96,No dirigida
272,199,98,No dirigida
272,296,90,No dirigida
272,294,92,No dirigida
272,347,91,No dirigida
272,244,97,No dirigida
272,196,82,No dirigida
272,322,82,No dirigida
272,295,83,No dirigida
272,297,99,No dirigida
272,348,93,No dirigida
272,224,83,No dirigida
272,319,94,No dirigida
272,320,93,No dirigida
272,248,92,No dirigida
272,246,89,No dirigida
272,269,92,No dirigida
308,361,93,No dirigida
308,282,91,No dirigida
308,334,98,No dirigida
308,383,100,No dirigida
308,360,82,No dirigida
308,280,80,No dirigida
308,384,97,No dirigida
308,355,86,No dirigida
308,311,93,No dirigida
308,234,100,No dirigida
308,257,94,No dirigida
308,381,90,No dirigida
308,331,96,No dirigida
308,336,80,No dirigida
308,305,81,No dirigida
54,26,84,No dirigida
54,80,95,No dirigida
54,29,84,No dirigida
54,107,92,No dirigida
54,53,94,No dirigida
54,6,86,No dirigida
54,131,97,No dirigida
54,1,97,No dirigida
54,7,89,No dirigida
54,27,99,No dirigida
54,102,89,No dirigida
54,3,91,No dirigida
54,101,95,No dirigida
451,425,93,No dirigida
451,375,97,No dirigida
451,452,82,No dirigida
451,427,91,No dirigida
451,403,99,No dirigida
451,476,82,No dirigida
451,402,80,No dirigida
451,453,99,No dirigida
451,401,94,No dirigida
451,376,84,No dirigida
451,450,90,No dirigida
352,425,92,No dirigida
352,375,84,No dirigida
352,354,85,No dirigida
352,380,83,No dirigida
352,300,81,No dirigida
352,351,90,No dirigida
352,427,94,No dirigida
352,278,93,No dirigida
352,353,90,No dirigida
352,350,94,No dirigida
352,403,92,No dirigida
352,303,98,No dirigida
352,276,89,No dirigida
352,355,80,No dirigida
352,402,90,No dirigida
352,401,100,No dirigida
352,376,92,No dirigida
352,301,99,No dirigida
352,329,80,No dirigida
352,326,83,No dirigida
352,305,81,No dirigida
213,188,84,No dirigida
213,191,94,No dirigida
213,185,86,No dirigida
213,263,82,No dirigida
213,137,96,No dirigida
213,215,94,No dirigida
213,238,96,No dirigida
213,190,86,No dirigida
213,266,98,No dirigida
213,265,91,No dirigida
213,189,83,No dirigida
213,186,86,No dirigida
213,136,82,No dirigida
213,289,95,No dirigida
213,264,97,No dirigida
213,161,100,No dirigida
126,53,86,No dirigida
126,154,90,No dirigida
126,179,100,No dirigida
126,153,100,No dirigida
126,175,100,No dirigida
126,151,81,No dirigida
126,152,85,No dirigida
126,102,92,No dirigida
126,50,93,No dirigida
126,101,93,No dirigida
126,178,98,No dirigida
126,202,94,No dirigida
126,203,100,No dirigida
206,282,92,No dirigida
206,132,83,No dirigida
206,155,99,No dirigida
206,280,83,No dirigida
206,133,82,No dirigida
206,154,89,No dirigida
206,228,85,No dirigida
206,179,80,No dirigida
206,153,82,No dirigida
206,131,99,No dirigida
206,234,98,No dirigida
206,178,93,No dirigida
206,257,96,No dirigida
206,182,82,No dirigida
206,203,93,No dirigida
425,375,99,No dirigida
425,452,95,No dirigida
425,351,81,No dirigida
425,427,93,No dirigida
425,350,95,No dirigida
425,403,97,No dirigida
425,476,100,No dirigida
425,402,100,No dirigida
425,453,83,No dirigida
425,401,89,No dirigida
425,376,87,No dirigida
425,450,95,No dirigida
361,334,96,No dirigida
361,383,83,No dirigida
361,438,99,No dirigida
361,387,91,No dirigida
361,363,88,No dirigida
361,337,81,No dirigida
361,360,98,No dirigida
361,384,100,No dirigida
361,408,84,No dirigida
361,311,95,No dirigida
361,386,88,No dirigida
361,338,81,No dirigida
361,411,99,No dirigida
361,336,98,No dirigida
361,312,94,No dirigida
361,413,97,No dirigida
274,223,97,No dirigida
274,271,98,No dirigida
274,199,93,No dirigida
274,296,86,No dirigida
274,347,86,No dirigida
274,322,94,No dirigida
274,297,100,No dirigida
274,348,84,No dirigida
274,224,83,No dirigida
274,248,96,No dirigida
274,246,94,No dirigida
282,334,82,No dirigida
282,280,94,No dirigida
282,355,86,No dirigida
282,234,87,No dirigida
282,257,87,No dirigida
282,329,86,No dirigida
282,331,89,No dirigida
282,305,100,No dirigida
334,383,85,No dirigida
334,387,82,No dirigida
334,337,100,No dirigida
334,360,100,No dirigida
334,384,92,No dirigida
334,408,98,No dirigida
334,311,93,No dirigida
334,386,92,No dirigida
334,257,80,No dirigida
334,381,90,No dirigida
334,331,93,No dirigida
334,411,84,No dirigida
334,336,83,No dirigida
334,312,80,No dirigida
334,407,95,No dirigida
383,380,90,No dirigida
383,360,89,No dirigida
383,459,81,No dirigida
383,406,91,No dirigida
383,384,98,No dirigida
383,355,89,No dirigida
383,408,86,No dirigida
383,386,89,No dirigida
383,381,93,No dirigida
383,331,82,No dirigida
383,411,88,No dirigida
383,336,95,No dirigida
383,407,85,No dirigida
218,220,87,No dirigida
218,271,90,No dirigida
218,141,94,No dirigida
218,145,87,No dirigida
218,191,95,No dirigida
218,294,94,No dirigida
218,143,91,No dirigida
218,192,84,No dirigida
218,193,83,No dirigida
218,244,88,No dirigida
218,196,91,No dirigida
218,242,96,No dirigida
218,215,83,No dirigida
218,295,85,No dirigida
218,190,86,No dirigida
218,171,89,No dirigida
218,266,89,No dirigida
218,265,97,No dirigida
218,292,91,No dirigida
218,246,88,No dirigida
218,269,98,No dirigida
318,271,80,No dirigida
318,345,87,No dirigida
318,296,83,No dirigida
318,294,90,No dirigida
318,370,92,No dirigida
318,394,82,No dirigida
318,391,93,No dirigida
318,317,87,No dirigida
318,244,86,No dirigida
318,242,87,No dirigida
318,295,87,No dirigida
318,341,91,No dirigida
318,266,96,No dirigida
318,319,89,No dirigida
318,265,92,No dirigida
318,369,94,No dirigida
318,393,97,No dirigida
318,292,90,No dirigida
318,320,89,No dirigida
318,269,84,No dirigida
375,452,97,No dirigida
375,300,82,No dirigida
375,351,93,No dirigida
375,427,92,No dirigida
375,353,84,No dirigida
375,350,89,No dirigida
375,403,85,No dirigida
375,402,93,No dirigida
375,401,100,No dirigida
375,376,88,No dirigida
375,301,100,No dirigida
375,450,90,No dirigida
375,326,83,No dirigida
438,390,92,No dirigida
438,387,95,No dirigida
438,491,87,No dirigida
438,487,81,No dirigida
438,363,100,No dirigida
438,489,80,No dirigida
438,485,80,No dirigida
438,391,89,No dirigida
438,486,81,No dirigida
438,441,92,No dirigida
438,439,89,No dirigida
438,386,93,No dirigida
438,440,80,No dirigida
438,411,81,No dirigida
438,413,80,No dirigida
390,387,99,No dirigida
390,442,89,No dirigida
390,363,98,No dirigida
390,337,86,No dirigida
390,391,90,No dirigida
390,317,98,No dirigida
390,418,82,No dirigida
390,441,99,No dirigida
390,341,94,No dirigida
390,439,86,No dirigida
390,393,95,No dirigida
390,440,94,No dirigida
390,338,86,No dirigida
390,413,88,No dirigida
390,467,92,No dirigida
223,220,91,No dirigida
223,271,88,No dirigida
223,199,96,No dirigida
223,296,91,No dirigida
223,196,82,No dirigida
223,297,81,No dirigida
223,171,87,No dirigida
223,224,91,No dirigida
223,248,83,No dirigida
223,146,93,No dirigida
223,246,98,No dirigida
452,427,87,No dirigida
452,403,89,No dirigida
452,476,94,No dirigida
452,402,87,No dirigida
452,453,83,No dirigida
452,401,88,No dirigida
452,376,99,No dirigida
452,450,90,No dirigida
132,80,82,No dirigida
132,107,92,No dirigida
132,185,83,No dirigida
132,155,96,No dirigida
132,85,97,No dirigida
132,133,86,No dirigida
132,134,80,No dirigida
132,154,87,No dirigida
132,179,98,No dirigida
132,131,92,No dirigida
132,182,90,No dirigida
132,135,98,No dirigida
46,22,97,No dirigida
46,48,86,No dirigida
46,72,91,No dirigida
46,24,83,No dirigida
46,119,86,No dirigida
46,74,99,No dirigida
46,70,82,No dirigida
46,123,96,No dirigida
46,95,98,No dirigida
387,363,95,No dirigida
387,337,85,No dirigida
387,360,90,No dirigida
387,384,82,No dirigida
387,439,95,No dirigida
387,311,80,No dirigida
387,386,87,No dirigida
387,440,85,No dirigida
387,338,99,No dirigida
387,411,97,No dirigida
387,336,84,No dirigida
387,312,94,No dirigida
387,413,87,No dirigida
42,67,81,No dirigida
42,16,90,No dirigida
42,89,85,No dirigida
42,119,83,No dirigida
42,115,86,No dirigida
42,70,88,No dirigida
42,95,98,No dirigida
42,15,92,No dirigida
484,487,83,No dirigida
484,485,92,No dirigida
484,486,85,No dirigida
484,482,81,No dirigida
484,459,97,No dirigida
484,408,91,No dirigida
484,411,88,No dirigida
484,407,86,No dirigida
124,199,90,No dirigida
124,48,90,No dirigida
124,72,86,No dirigida
124,74,86,No dirigida
124,171,80,No dirigida
124,123,99,No dirigida
124,146,82,No dirigida
220,271,97,No dirigida
220,145,82,No dirigida
220,296,91,No dirigida
220,294,91,No dirigida
220,143,94,No dirigida
220,192,97,No dirigida
220,193,97,No dirigida
220,244,96,No dirigida
220,196,99,No dirigida
220,242,89,No dirigida
220,295,85,No dirigida
220,297,87,No dirigida
220,171,85,No dirigida
220,248,90,No dirigida
220,146,99,No dirigida
220,246,85,No dirigida
220,269,99,No dirigida
442,491,91,No dirigida
442,394,92,No dirigida
442,489,91,No dirigida
442,391,84,No dirigida
442,418,100,No dirigida
442,441,91,No dirigida
442,439,90,No dirigida
442,492,95,No dirigida
442,420,84,No dirigida
442,470,82,No dirigida
442,369,92,No dirigida
442,393,100,No dirigida
442,440,82,No dirigida
442,468,85,No dirigida
442,467,81,No dirigida
67,16,94,No dirigida
67,89,85,No dirigida
67,141,88,No dirigida
67,143,85,No dirigida
67,119,89,No dirigida
67,115,89,No dirigida
67,70,100,No dirigida
67,114,97,No dirigida
67,95,92,No dirigida
67,15,93,No dirigida
491,489,98,No dirigida
491,418,88,No dirigida
491,441,87,No dirigida
491,439,97,No dirigida
491,492,89,No dirigida
491,440,80,No dirigida
491,468,92,No dirigida
491,467,81,No dirigida
354,380,90,No dirigida
354,351,99,No dirigida
354,427,86,No dirigida
354,278,86,No dirigida
354,353,85,No dirigida
354,280,83,No dirigida
354,403,94,No dirigida
354,406,98,No dirigida
354,303,93,No dirigida
354,355,84,No dirigida
354,402,97,No dirigida
354,401,81,No dirigida
354,376,98,No dirigida
354,381,83,No dirigida
354,301,95,No dirigida
