Target,Source,Weight,Tipo
438,115,93,No dirigida
438,116,98,No dirigida
438,119,91,No dirigida
438,125,82,No dirigida
438,134,100,No dirigida
438,136,90,No dirigida
438,137,88,No dirigida
438,138,98,No dirigida
438,149,98,No dirigida
438,157,87,No dirigida
438,166,82,No dirigida
438,169,86,No dirigida
438,171,88,No dirigida
438,172,96,No dirigida
438,173,86,No dirigida
438,174,83,No dirigida
438,188,98,No dirigida
438,189,83,No dirigida
438,191,80,No dirigida
438,194,98,No dirigida
438,204,83,No dirigida
438,205,86,No dirigida
438,209,96,No dirigida
438,222,80,No dirigida
438,228,94,No dirigida
438,230,80,No dirigida
438,232,82,No dirigida
438,233,93,No dirigida
438,240,95,No dirigida
438,249,89,No dirigida
438,250,85,No dirigida
438,252,93,No dirigida
438,253,98,No dirigida
438,258,92,No dirigida
438,259,82,No dirigida
438,260,93,No dirigida
438,261,81,No dirigida
438,263,97,No dirigida
438,265,91,No dirigida
438,267,91,No dirigida
438,276,93,No dirigida
438,281,100,No dirigida
438,284,87,No dirigida
438,288,81,No dirigida
438,291,94,No dirigida
438,292,82,No dirigida
438,297,91,No dirigida
438,299,89,No dirigida
438,304,87,No dirigida
438,307,84,No dirigida
438,314,80,No dirigida
438,315,97,No dirigida
438,316,92,No dirigida
438,317,100,No dirigida
438,333,98,No dirigida
438,336,87,No dirigida
438,343,92,No dirigida
438,348,87,No dirigida
438,362,83,No dirigida
438,366,83,No dirigida
438,368,83,No dirigida
438,369,87,No dirigida
438,376,85,No dirigida
438,377,95,No dirigida
438,380,90,No dirigida
438,381,95,No dirigida
438,391,85,No dirigida
438,392,93,No dirigida
438,413,99,No dirigida
438,418,85,No dirigida
438,420,82,No dirigida
438,428,80,No dirigida
438,433,85,No dirigida
438,434,93,No dirigida
439,0,85,No dirigida
439,1,97,No dirigida
439,2,88,No dirigida
439,5,99,No dirigida
439,10,88,No dirigida
439,16,88,No dirigida
439,25,86,No dirigida
439,29,90,No dirigida
439,35,100,No dirigida
439,36,84,No dirigida
439,38,85,No dirigida
439,45,93,No dirigida
439,49,91,No dirigida
439,64,84,No dirigida
439,69,99,No dirigida
439,71,98,No dirigida
439,76,98,No dirigida
439,84,92,No dirigida
439,93,90,No dirigida
439,103,85,No dirigida
439,104,96,No dirigida
439,109,81,No dirigida
439,112,87,No dirigida
439,113,94,No dirigida
439,115,88,No dirigida
439,116,94,No dirigida
439,123,99,No dirigida
439,132,95,No dirigida
439,133,100,No dirigida
439,134,94,No dirigida
439,145,93,No dirigida
439,146,90,No dirigida
439,149,97,No dirigida
439,153,85,No dirigida
439,160,83,No dirigida
439,172,95,No dirigida
439,174,99,No dirigida
439,182,88,No dirigida
439,184,82,No dirigida
439,186,96,No dirigida
439,187,90,No dirigida
439,195,86,No dirigida
439,196,83,No dirigida
439,201,99,No dirigida
439,204,88,No dirigida
439,206,94,No dirigida
439,216,95,No dirigida
439,218,86,No dirigida
439,219,80,No dirigida
439,220,96,No dirigida
439,224,93,No dirigida
439,225,87,No dirigida
439,229,88,No dirigida
439,232,82,No dirigida
439,235,89,No dirigida
439,239,100,No dirigida
439,243,97,No dirigida
439,249,89,No dirigida
439,251,80,No dirigida
439,253,80,No dirigida
439,259,92,No dirigida
439,264,90,No dirigida
439,266,96,No dirigida
439,271,89,No dirigida
439,272,92,No dirigida
439,274,86,No dirigida
439,279,82,No dirigida
439,280,94,No dirigida
439,282,88,No dirigida
439,285,94,No dirigida
439,286,88,No dirigida
439,288,84,No dirigida
439,290,84,No dirigida
439,298,95,No dirigida
439,301,97,No dirigida
439,309,85,No dirigida
439,311,90,No dirigida
439,315,83,No dirigida
439,317,87,No dirigida
439,318,87,No dirigida
439,320,97,No dirigida
439,325,82,No dirigida
439,340,100,No dirigida
439,342,85,No dirigida
439,344,86,No dirigida
439,352,84,No dirigida
439,353,86,No dirigida
439,358,99,No dirigida
439,368,96,No dirigida
439,369,90,No dirigida
439,371,89,No dirigida
439,372,87,No dirigida
439,373,88,No dirigida
439,389,81,No dirigida
439,391,91,No dirigida
439,392,99,No dirigida
439,410,80,No dirigida
439,411,81,No dirigida
439,412,95,No dirigida
439,413,95,No dirigida
439,419,87,No dirigida
439,421,88,No dirigida
439,424,90,No dirigida
439,425,88,No dirigida
439,428,97,No dirigida
439,432,87,No dirigida
439,436,88,No dirigida
439,438,90,No dirigida
440,1,85,No dirigida
440,2,96,No dirigida
440,7,93,No dirigida
440,12,94,No dirigida
440,13,85,No dirigida
440,14,93,No dirigida
440,19,99,No dirigida
440,21,95,No dirigida
440,27,86,No dirigida
440,32,96,No dirigida
440,33,90,No dirigida
440,35,88,No dirigida
440,36,94,No dirigida
440,37,89,No dirigida
440,40,91,No dirigida
440,49,87,No dirigida
440,52,86,No dirigida
440,53,98,No dirigida
440,55,97,No dirigida
440,57,96,No dirigida
440,58,83,No dirigida
440,61,93,No dirigida
440,65,99,No dirigida
440,67,81,No dirigida
440,70,91,No dirigida
440,73,94,No dirigida
440,75,91,No dirigida
440,78,91,No dirigida
440,79,94,No dirigida
440,80,90,No dirigida
440,81,84,No dirigida
440,86,92,No dirigida
440,94,80,No dirigida
440,97,94,No dirigida
440,98,100,No dirigida
440,104,93,No dirigida
440,106,91,No dirigida
440,116,80,No dirigida
440,117,93,No dirigida
440,119,87,No dirigida
440,121,92,No dirigida
440,124,95,No dirigida
440,125,94,No dirigida
440,128,96,No dirigida
440,131,86,No dirigida
440,134,99,No dirigida
440,135,89,No dirigida
440,143,85,No dirigida
440,148,85,No dirigida
440,149,93,No dirigida
440,151,89,No dirigida
440,152,84,No dirigida
440,155,94,No dirigida
440,159,84,No dirigida
440,162,91,No dirigida
440,163,98,No dirigida
440,165,94,No dirigida
440,173,91,No dirigida
440,174,88,No dirigida
440,175,83,No dirigida
440,177,98,No dirigida
440,182,94,No dirigida
440,184,100,No dirigida
440,189,89,No dirigida
440,193,98,No dirigida
440,198,83,No dirigida
440,200,94,No dirigida
440,215,89,No dirigida
440,220,80,No dirigida
440,226,98,No dirigida
440,229,83,No dirigida
440,231,100,No dirigida
440,233,92,No dirigida
440,243,84,No dirigida
440,248,89,No dirigida
440,257,94,No dirigida
440,258,96,No dirigida
440,262,87,No dirigida
440,263,92,No dirigida
440,268,90,No dirigida
440,270,96,No dirigida
440,285,95,No dirigida
440,288,97,No dirigida
440,291,81,No dirigida
440,292,98,No dirigida
440,311,84,No dirigida
440,314,83,No dirigida
440,319,81,No dirigida
440,322,93,No dirigida
440,323,93,No dirigida
440,324,82,No dirigida
440,326,87,No dirigida
440,329,100,No dirigida
440,331,84,No dirigida
440,337,89,No dirigida
440,338,89,No dirigida
440,339,88,No dirigida
440,345,81,No dirigida
440,350,82,No dirigida
440,353,85,No dirigida
440,358,98,No dirigida
440,368,99,No dirigida
440,376,97,No dirigida
440,377,81,No dirigida
440,384,81,No dirigida
440,394,100,No dirigida
440,401,88,No dirigida
440,403,92,No dirigida
440,406,98,No dirigida
440,414,84,No dirigida
440,415,96,No dirigida
440,418,99,No dirigida
440,422,95,No dirigida
440,423,81,No dirigida
440,426,89,No dirigida
440,428,87,No dirigida
440,436,94,No dirigida
441,9,98,No dirigida
441,11,97,No dirigida
441,13,91,No dirigida
441,18,86,No dirigida
441,26,98,No dirigida
441,30,94,No dirigida
441,32,86,No dirigida
441,33,100,No dirigida
441,36,82,No dirigida
441,40,94,No dirigida
441,41,86,No dirigida
441,45,99,No dirigida
441,47,94,No dirigida
441,49,90,No dirigida
441,50,87,No dirigida
441,51,100,No dirigida
441,60,87,No dirigida
441,64,97,No dirigida
441,66,90,No dirigida
441,74,92,No dirigida
441,82,99,No dirigida
441,86,81,No dirigida
441,89,88,No dirigida
441,91,94,No dirigida
441,93,90,No dirigida
441,95,89,No dirigida
441,96,92,No dirigida
441,97,89,No dirigida
441,101,93,No dirigida
441,102,81,No dirigida
441,103,100,No dirigida
441,105,84,No dirigida
441,106,90,No dirigida
441,107,99,No dirigida
441,109,99,No dirigida
441,114,100,No dirigida
441,115,98,No dirigida
441,118,99,No dirigida
441,120,94,No dirigida
441,122,90,No dirigida
441,126,100,No dirigida
441,127,97,No dirigida
441,137,81,No dirigida
441,139,91,No dirigida
441,147,98,No dirigida
441,148,94,No dirigida
441,155,97,No dirigida
441,161,85,No dirigida
441,166,86,No dirigida
441,168,92,No dirigida
441,172,96,No dirigida
441,173,82,No dirigida
441,176,97,No dirigida
441,178,83,No dirigida
441,181,89,No dirigida
441,183,88,No dirigida
441,186,99,No dirigida
441,199,87,No dirigida
441,200,81,No dirigida
441,203,92,No dirigida
441,211,83,No dirigida
441,219,98,No dirigida
441,225,94,No dirigida
441,229,84,No dirigida
441,231,89,No dirigida
441,241,97,No dirigida
441,242,99,No dirigida
441,251,89,No dirigida
441,254,94,No dirigida
441,255,97,No dirigida
441,259,89,No dirigida
441,273,82,No dirigida
441,277,98,No dirigida
441,278,87,No dirigida
441,283,96,No dirigida
441,289,98,No dirigida
441,293,100,No dirigida
441,294,94,No dirigida
441,297,97,No dirigida
441,299,85,No dirigida
441,304,86,No dirigida
441,307,86,No dirigida
441,311,100,No dirigida
441,317,88,No dirigida
441,318,84,No dirigida
441,321,83,No dirigida
441,323,92,No dirigida
441,324,86,No dirigida
441,325,82,No dirigida
441,326,87,No dirigida
441,329,90,No dirigida
441,330,100,No dirigida
441,343,82,No dirigida
441,346,95,No dirigida
441,348,86,No dirigida
441,349,83,No dirigida
441,354,87,No dirigida
441,360,100,No dirigida
441,365,99,No dirigida
441,368,88,No dirigida
441,369,91,No dirigida
441,370,91,No dirigida
441,371,80,No dirigida
441,372,85,No dirigida
441,374,83,No dirigida
441,376,82,No dirigida
441,377,88,No dirigida
441,378,92,No dirigida
441,382,81,No dirigida
441,389,88,No dirigida
441,398,82,No dirigida
441,402,87,No dirigida
441,404,95,No dirigida
441,416,84,No dirigida
441,421,98,No dirigida
441,422,89,No dirigida
441,423,81,No dirigida
441,425,83,No dirigida
441,426,96,No dirigida
441,431,90,No dirigida
441,433,96,No dirigida
441,434,86,No dirigida
441,437,89,No dirigida
441,438,85,No dirigida
442,3,92,No dirigida
442,8,90,No dirigida
442,12,84,No dirigida
442,13,92,No dirigida
442,17,97,No dirigida
442,18,80,No dirigida
442,21,92,No dirigida
442,36,91,No dirigida
442,38,86,No dirigida
442,40,86,No dirigida
442,43,98,No dirigida
442,50,87,No dirigida
442,53,89,No dirigida
442,55,80,No dirigida
442,58,86,No dirigida
442,60,89,No dirigida
442,61,99,No dirigida
442,62,95,No dirigida
442,67,100,No dirigida
442,74,81,No dirigida
442,82,91,No dirigida
442,87,100,No dirigida
442,95,80,No dirigida
442,101,90,No dirigida
442,103,88,No dirigida
442,104,80,No dirigida
442,105,80,No dirigida
442,106,81,No dirigida
442,109,94,No dirigida
442,113,81,No dirigida
442,114,87,No dirigida
442,116,94,No dirigida
442,119,94,No dirigida
442,120,81,No dirigida
442,125,91,No dirigida
442,136,99,No dirigida
442,139,87,No dirigida
442,143,84,No dirigida
442,149,93,No dirigida
442,155,88,No dirigida
442,158,97,No dirigida
442,159,85,No dirigida
442,161,87,No dirigida
442,163,80,No dirigida
442,164,89,No dirigida
442,169,97,No dirigida
442,173,94,No dirigida
442,174,100,No dirigida
442,175,100,No dirigida
442,177,95,No dirigida
442,179,95,No dirigida
442,199,87,No dirigida
442,200,88,No dirigida
442,203,85,No dirigida
442,218,96,No dirigida
442,225,81,No dirigida
442,226,88,No dirigida
442,230,95,No dirigida
442,231,92,No dirigida
442,235,87,No dirigida
442,237,83,No dirigida
442,238,91,No dirigida
442,246,88,No dirigida
442,248,87,No dirigida
442,252,97,No dirigida
442,254,97,No dirigida
442,260,90,No dirigida
442,263,89,No dirigida
442,271,99,No dirigida
442,288,93,No dirigida
442,291,96,No dirigida
442,299,90,No dirigida
442,307,95,No dirigida
442,308,93,No dirigida
442,311,80,No dirigida
442,312,88,No dirigida
442,315,91,No dirigida
442,321,87,No dirigida
442,327,88,No dirigida
442,329,87,No dirigida
442,334,99,No dirigida
442,341,93,No dirigida
442,348,80,No dirigida
442,349,95,No dirigida
442,364,96,No dirigida
442,367,87,No dirigida
442,371,84,No dirigida
442,372,94,No dirigida
442,376,87,No dirigida
442,384,98,No dirigida
442,385,84,No dirigida
442,395,92,No dirigida
442,406,96,No dirigida
442,407,93,No dirigida
442,411,86,No dirigida
442,413,85,No dirigida
442,421,80,No dirigida
442,422,84,No dirigida
442,424,92,No dirigida
442,428,87,No dirigida
442,430,96,No dirigida
442,436,91,No dirigida
442,440,88,No dirigida
443,4,93,No dirigida
443,5,81,No dirigida
443,17,89,No dirigida
443,23,90,No dirigida
443,25,100,No dirigida
443,26,96,No dirigida
443,27,98,No dirigida
443,29,93,No dirigida
443,30,89,No dirigida
443,32,97,No dirigida
443,39,85,No dirigida
443,42,83,No dirigida
443,43,96,No dirigida
443,48,89,No dirigida
443,60,94,No dirigida
443,62,92,No dirigida
443,65,100,No dirigida
443,66,81,No dirigida
443,74,82,No dirigida
443,77,95,No dirigida
443,80,93,No dirigida
443,84,85,No dirigida
443,87,97,No dirigida
443,96,82,No dirigida
443,103,84,No dirigida
443,104,90,No dirigida
443,118,98,No dirigida
443,121,80,No dirigida
443,126,95,No dirigida
443,133,99,No dirigida
443,134,91,No dirigida
443,139,100,No dirigida
443,142,98,No dirigida
443,143,94,No dirigida
443,145,85,No dirigida
443,155,100,No dirigida
443,156,100,No dirigida
443,158,83,No dirigida
443,161,91,No dirigida
443,167,80,No dirigida
443,174,99,No dirigida
443,185,98,No dirigida
443,189,85,No dirigida
443,191,99,No dirigida
443,194,90,No dirigida
443,202,95,No dirigida
443,205,92,No dirigida
443,206,97,No dirigida
443,208,92,No dirigida
443,210,80,No dirigida
443,213,95,No dirigida
443,225,86,No dirigida
443,228,81,No dirigida
443,229,85,No dirigida
443,231,94,No dirigida
443,232,85,No dirigida
443,237,94,No dirigida
443,241,94,No dirigida
443,243,90,No dirigida
443,247,94,No dirigida
443,252,88,No dirigida
443,255,98,No dirigida
443,259,96,No dirigida
443,264,94,No dirigida
443,266,90,No dirigida
443,269,95,No dirigida
443,270,99,No dirigida
443,282,93,No dirigida
443,286,84,No dirigida
443,289,85,No dirigida
443,291,85,No dirigida
443,294,83,No dirigida
443,295,85,No dirigida
443,298,91,No dirigida
443,302,85,No dirigida
443,304,80,No dirigida
443,307,89,No dirigida
443,308,98,No dirigida
443,322,91,No dirigida
443,325,81,No dirigida
443,327,80,No dirigida
443,328,85,No dirigida
443,338,82,No dirigida
443,340,94,No dirigida
443,341,98,No dirigida
443,342,82,No dirigida
443,343,96,No dirigida
443,344,86,No dirigida
443,350,84,No dirigida
443,352,97,No dirigida
443,354,85,No dirigida
443,355,85,No dirigida
443,358,87,No dirigida
443,363,95,No dirigida
443,366,89,No dirigida
443,369,98,No dirigida
443,375,83,No dirigida
443,378,83,No dirigida
443,379,85,No dirigida
443,380,84,No dirigida
443,386,80,No dirigida
443,391,80,No dirigida
443,398,96,No dirigida
443,400,89,No dirigida
443,402,81,No dirigida
443,403,86,No dirigida
443,411,91,No dirigida
443,414,93,No dirigida
443,419,84,No dirigida
443,428,99,No dirigida
443,429,89,No dirigida
443,430,100,No dirigida
443,434,97,No dirigida
443,435,81,No dirigida
443,436,94,No dirigida
443,441,80,No dirigida
444,0,88,No dirigida
444,1,94,No dirigida
444,5,93,No dirigida
444,6,95,No dirigida
444,12,93,No dirigida
444,13,80,No dirigida
444,16,97,No dirigida
444,18,96,No dirigida
444,19,85,No dirigida
444,20,95,No dirigida
444,21,99,No dirigida
444,27,90,No dirigida
444,29,97,No dirigida
444,30,99,No dirigida
444,31,99,No dirigida
444,32,93,No dirigida
444,40,91,No dirigida
444,42,96,No dirigida
444,46,82,No dirigida
444,49,85,No dirigida
444,50,85,No dirigida
444,52,83,No dirigida
444,55,90,No dirigida
444,60,80,No dirigida
444,63,82,No dirigida
444,77,88,No dirigida
444,86,87,No dirigida
444,94,92,No dirigida
444,98,91,No dirigida
444,100,98,No dirigida
444,104,81,No dirigida
444,107,91,No dirigida
444,109,94,No dirigida
444,110,94,No dirigida
444,116,92,No dirigida
444,122,81,No dirigida
444,124,95,No dirigida
444,126,81,No dirigida
444,128,82,No dirigida
444,129,90,No dirigida
444,138,95,No dirigida
444,152,84,No dirigida
444,162,83,No dirigida
444,168,85,No dirigida
444,178,89,No dirigida
444,182,100,No dirigida
444,186,96,No dirigida
444,191,94,No dirigida
444,201,88,No dirigida
444,208,94,No dirigida
444,209,81,No dirigida
444,212,86,No dirigida
444,213,95,No dirigida
444,214,80,No dirigida
444,221,81,No dirigida
444,225,98,No dirigida
444,226,100,No dirigida
444,230,99,No dirigida
444,237,82,No dirigida
444,240,99,No dirigida
444,241,83,No dirigida
444,242,80,No dirigida
444,246,97,No dirigida
444,249,96,No dirigida
444,258,96,No dirigida
444,259,82,No dirigida
444,265,88,No dirigida
444,266,82,No dirigida
444,267,80,No dirigida
444,270,91,No dirigida
444,274,91,No dirigida
444,277,96,No dirigida
444,281,89,No dirigida
444,282,87,No dirigida
444,284,98,No dirigida
444,287,88,No dirigida
444,293,93,No dirigida
444,315,88,No dirigida
444,317,94,No dirigida
444,330,86,No dirigida
444,331,88,No dirigida
444,335,87,No dirigida
444,337,96,No dirigida
444,339,93,No dirigida
444,340,93,No dirigida
444,344,81,No dirigida
444,345,81,No dirigida
444,347,96,No dirigida
444,349,98,No dirigida
444,352,96,No dirigida
444,353,99,No dirigida
444,365,96,No dirigida
444,372,85,No dirigida
444,378,93,No dirigida
444,379,92,No dirigida
444,382,85,No dirigida
444,389,97,No dirigida
444,390,89,No dirigida
444,399,98,No dirigida
444,401,91,No dirigida
444,404,84,No dirigida
444,407,88,No dirigida
444,410,99,No dirigida
444,411,96,No dirigida
444,421,86,No dirigida
444,430,92,No dirigida
444,431,99,No dirigida
444,432,95,No dirigida
444,434,98,No dirigida
444,438,95,No dirigida
444,440,99,No dirigida
444,443,80,No dirigida
445,1,99,No dirigida
445,3,98,No dirigida
445,6,84,No dirigida
445,9,86,No dirigida
445,12,89,No dirigida
445,21,86,No dirigida
445,25,82,No dirigida
445,27,90,No dirigida
445,37,85,No dirigida
445,38,88,No dirigida
445,41,95,No dirigida
445,43,96,No dirigida
445,53,90,No dirigida
445,54,85,No dirigida
445,59,80,No dirigida
445,60,99,No dirigida
445,61,83,No dirigida
445,63,100,No dirigida
445,68,94,No dirigida
445,69,93,No dirigida
445,76,83,No dirigida
445,82,95,No dirigida
445,85,95,No dirigida
445,87,90,No dirigida
445,93,100,No dirigida
445,98,80,No dirigida
445,106,84,No dirigida
445,108,90,No dirigida
445,111,89,No dirigida
445,115,88,No dirigida
445,117,97,No dirigida
445,126,85,No dirigida
445,133,96,No dirigida
445,141,88,No dirigida
445,145,93,No dirigida
445,151,92,No dirigida
445,154,88,No dirigida
445,155,88,No dirigida
445,168,83,No dirigida
445,170,91,No dirigida
445,171,82,No dirigida
445,179,81,No dirigida
445,180,80,No dirigida
445,184,96,No dirigida
445,185,85,No dirigida
445,186,80,No dirigida
445,189,95,No dirigida
445,190,95,No dirigida
445,193,85,No dirigida
445,197,98,No dirigida
445,201,89,No dirigida
445,205,99,No dirigida
445,206,91,No dirigida
445,207,84,No dirigida
445,208,95,No dirigida
445,211,96,No dirigida
445,222,96,No dirigida
445,223,96,No dirigida
445,228,100,No dirigida
445,229,98,No dirigida
445,233,100,No dirigida
445,236,82,No dirigida
445,241,83,No dirigida
445,242,80,No dirigida
445,245,90,No dirigida
445,254,87,No dirigida
445,256,95,No dirigida
445,258,85,No dirigida
445,261,99,No dirigida
445,262,95,No dirigida
445,264,83,No dirigida
445,265,90,No dirigida
445,267,87,No dirigida
445,268,97,No dirigida
445,278,92,No dirigida
445,279,88,No dirigida
445,297,85,No dirigida
445,302,92,No dirigida
445,304,98,No dirigida
445,313,90,No dirigida
445,314,86,No dirigida
445,317,94,No dirigida
445,319,100,No dirigida
445,323,93,No dirigida
445,324,89,No dirigida
445,327,85,No dirigida
445,336,89,No dirigida
445,346,80,No dirigida
445,350,99,No dirigida
445,357,83,No dirigida
445,360,97,No dirigida
445,364,87,No dirigida
445,366,87,No dirigida
445,368,94,No dirigida
445,370,87,No dirigida
445,384,94,No dirigida
445,385,82,No dirigida
445,387,93,No dirigida
445,400,89,No dirigida
445,407,95,No dirigida
445,408,94,No dirigida
445,417,100,No dirigida
445,421,98,No dirigida
445,430,86,No dirigida
445,431,85,No dirigida
445,435,90,No dirigida
445,441,99,No dirigida
445,443,81,No dirigida
446,0,80,No dirigida
446,5,97,No dirigida
446,6,93,No dirigida
446,12,85,No dirigida
446,18,91,No dirigida
446,20,86,No dirigida
446,33,85,No dirigida
446,36,89,No dirigida
446,42,97,No dirigida
446,47,80,No dirigida
446,51,100,No dirigida
446,68,92,No dirigida
446,69,84,No dirigida
446,70,88,No dirigida
446,71,81,No dirigida
446,76,91,No dirigida
446,78,93,No dirigida
446,79,100,No dirigida
446,80,84,No dirigida
446,85,97,No dirigida
446,88,84,No dirigida
446,89,86,No dirigida
446,90,91,No dirigida
446,91,87,No dirigida
446,92,88,No dirigida
446,93,89,No dirigida
446,95,87,No dirigida
446,97,83,No dirigida
446,103,97,No dirigida
446,104,99,No dirigida
446,108,94,No dirigida
446,118,82,No dirigida
446,120,95,No dirigida
446,123,92,No dirigida
446,124,94,No dirigida
446,129,82,No dirigida
446,130,83,No dirigida
446,132,84,No dirigida
446,141,93,No dirigida
446,142,97,No dirigida
446,147,98,No dirigida
446,151,88,No dirigida
446,155,100,No dirigida
446,158,87,No dirigida
446,164,92,No dirigida
446,171,89,No dirigida
446,172,90,No dirigida
446,173,94,No dirigida
446,176,90,No dirigida
446,178,85,No dirigida
446,180,93,No dirigida
446,193,91,No dirigida
446,195,93,No dirigida
446,201,99,No dirigida
446,202,99,No dirigida
446,204,80,No dirigida
446,215,84,No dirigida
446,217,81,No dirigida
446,219,90,No dirigida
446,223,93,No dirigida
446,225,84,No dirigida
446,228,86,No dirigida
446,239,92,No dirigida
446,240,95,No dirigida
446,241,98,No dirigida
446,243,99,No dirigida
446,247,93,No dirigida
446,248,88,No dirigida
446,250,83,No dirigida
446,251,92,No dirigida
446,252,84,No dirigida
446,257,88,No dirigida
446,260,82,No dirigida
446,261,88,No dirigida
446,267,99,No dirigida
446,279,96,No dirigida
446,284,92,No dirigida
446,286,81,No dirigida
446,292,92,No dirigida
446,293,99,No dirigida
446,303,99,No dirigida
446,307,99,No dirigida
446,308,98,No dirigida
446,309,84,No dirigida
446,312,100,No dirigida
446,316,83,No dirigida
446,318,89,No dirigida
446,322,87,No dirigida
446,324,82,No dirigida
446,325,83,No dirigida
446,327,96,No dirigida
446,336,97,No dirigida
446,341,86,No dirigida
446,343,95,No dirigida
446,344,81,No dirigida
446,351,93,No dirigida
446,354,84,No dirigida
446,358,82,No dirigida
446,359,96,No dirigida
446,360,91,No dirigida
446,362,95,No dirigida
446,365,90,No dirigida
446,378,91,No dirigida
446,386,97,No dirigida
446,395,87,No dirigida
446,397,82,No dirigida
446,402,90,No dirigida
446,403,87,No dirigida
446,407,95,No dirigida
446,410,97,No dirigida
446,412,83,No dirigida
446,414,94,No dirigida
446,420,91,No dirigida
446,425,100,No dirigida
446,426,97,No dirigida
446,427,99,No dirigida
446,436,98,No dirigida
446,442,99,No dirigida
446,443,90,No dirigida
447,9,92,No dirigida
447,15,83,No dirigida
447,18,84,No dirigida
447,23,82,No dirigida
447,30,85,No dirigida
447,32,84,No dirigida
447,34,84,No dirigida
447,37,93,No dirigida
447,41,92,No dirigida
447,46,99,No dirigida
447,54,91,No dirigida
447,55,98,No dirigida
447,56,94,No dirigida
447,61,91,No dirigida
447,62,100,No dirigida
447,63,89,No dirigida
447,65,95,No dirigida
447,68,90,No dirigida
447,69,92,No dirigida
447,72,99,No dirigida
447,77,82,No dirigida
447,80,98,No dirigida
447,81,99,No dirigida
447,85,95,No dirigida
447,88,97,No dirigida
447,96,100,No dirigida
447,100,81,No dirigida
447,103,91,No dirigida
447,105,98,No dirigida
447,123,89,No dirigida
447,132,81,No dirigida
447,136,89,No dirigida
447,144,98,No dirigida
447,145,98,No dirigida
447,154,92,No dirigida
447,156,91,No dirigida
447,165,91,No dirigida
447,166,90,No dirigida
447,167,84,No dirigida
447,184,100,No dirigida
447,186,96,No dirigida
447,188,83,No dirigida
447,190,100,No dirigida
447,193,94,No dirigida
447,195,82,No dirigida
447,196,96,No dirigida
447,198,81,No dirigida
447,200,86,No dirigida
447,202,84,No dirigida
447,203,87,No dirigida
447,204,98,No dirigida
447,206,95,No dirigida
447,211,99,No dirigida
447,213,95,No dirigida
447,214,100,No dirigida
447,218,96,No dirigida
447,227,91,No dirigida
447,231,84,No dirigida
447,233,84,No dirigida
447,239,94,No dirigida
447,252,88,No dirigida
447,258,97,No dirigida
447,259,90,No dirigida
447,260,82,No dirigida
447,263,97,No dirigida
447,266,90,No dirigida
447,268,86,No dirigida
447,271,100,No dirigida
447,274,85,No dirigida
447,275,88,No dirigida
447,276,96,No dirigida
447,279,100,No dirigida
447,280,84,No dirigida
447,282,97,No dirigida
447,292,95,No dirigida
447,297,94,No dirigida
447,318,80,No dirigida
447,327,97,No dirigida
447,328,81,No dirigida
447,334,81,No dirigida
447,337,93,No dirigida
447,344,91,No dirigida
447,346,82,No dirigida
447,347,96,No dirigida
447,350,89,No dirigida
447,351,80,No dirigida
447,354,85,No dirigida
447,356,95,No dirigida
447,358,83,No dirigida
447,361,96,No dirigida
447,371,100,No dirigida
447,372,83,No dirigida
447,373,83,No dirigida
447,384,92,No dirigida
447,388,83,No dirigida
447,390,96,No dirigida
447,393,85,No dirigida
447,397,89,No dirigida
447,403,95,No dirigida
447,415,100,No dirigida
447,416,83,No dirigida
447,428,84,No dirigida
447,429,100,No dirigida
447,434,98,No dirigida
448,3,92,No dirigida
448,7,97,No dirigida
448,9,85,No dirigida
448,16,85,No dirigida
448,17,95,No dirigida
448,20,87,No dirigida
448,21,90,No dirigida
448,24,86,No dirigida
448,29,94,No dirigida
448,30,82,No dirigida
448,31,81,No dirigida
448,33,83,No dirigida
448,41,83,No dirigida
448,43,84,No dirigida
448,48,96,No dirigida
448,49,82,No dirigida
448,56,92,No dirigida
448,63,95,No dirigida
448,64,90,No dirigida
448,65,85,No dirigida
448,75,87,No dirigida
448,77,92,No dirigida
448,83,95,No dirigida
448,86,80,No dirigida
448,87,96,No dirigida
448,93,99,No dirigida
448,94,85,No dirigida
448,95,83,No dirigida
448,97,84,No dirigida
448,100,95,No dirigida
448,102,85,No dirigida
448,103,81,No dirigida
448,107,97,No dirigida
448,109,95,No dirigida
448,115,89,No dirigida
448,117,89,No dirigida
448,125,87,No dirigida
448,127,97,No dirigida
448,132,90,No dirigida
448,134,87,No dirigida
448,136,90,No dirigida
448,141,100,No dirigida
448,142,87,No dirigida
448,143,99,No dirigida
448,144,95,No dirigida
448,145,84,No dirigida
448,149,99,No dirigida
448,160,92,No dirigida
448,165,100,No dirigida
448,167,93,No dirigida
448,168,93,No dirigida
448,176,84,No dirigida
448,177,100,No dirigida
448,182,88,No dirigida
448,183,90,No dirigida
448,185,89,No dirigida
448,186,82,No dirigida
448,191,83,No dirigida
448,194,82,No dirigida
448,203,95,No dirigida
448,204,90,No dirigida
448,207,86,No dirigida
448,218,98,No dirigida
448,220,96,No dirigida
448,221,98,No dirigida
448,225,82,No dirigida
448,227,90,No dirigida
448,230,100,No dirigida
448,232,96,No dirigida
448,236,80,No dirigida
448,241,86,No dirigida
448,247,91,No dirigida
448,253,95,No dirigida
448,260,100,No dirigida
448,264,82,No dirigida
448,265,89,No dirigida
448,270,87,No dirigida
448,273,98,No dirigida
448,277,90,No dirigida
448,280,100,No dirigida
