Target,Source,Weight,Tipo
298,97,89,No dirigida
298,102,82,No dirigida
298,106,85,No dirigida
298,107,81,No dirigida
298,108,84,No dirigida
298,109,90,No dirigida
298,110,93,No dirigida
298,114,98,No dirigida
298,118,96,No dirigida
298,121,89,No dirigida
298,122,80,No dirigida
298,123,97,No dirigida
298,125,84,No dirigida
298,130,80,No dirigida
298,133,99,No dirigida
298,135,97,No dirigida
298,147,95,No dirigida
298,151,86,No dirigida
298,161,96,No dirigida
298,164,93,No dirigida
298,168,90,No dirigida
298,169,83,No dirigida
298,171,94,No dirigida
298,175,89,No dirigida
298,176,98,No dirigida
298,180,85,No dirigida
298,181,86,No dirigida
298,188,100,No dirigida
298,195,94,No dirigida
298,198,85,No dirigida
298,200,80,No dirigida
298,201,94,No dirigida
298,204,99,No dirigida
298,205,84,No dirigida
298,213,92,No dirigida
298,218,97,No dirigida
298,221,88,No dirigida
298,230,93,No dirigida
298,232,90,No dirigida
298,244,85,No dirigida
298,249,98,No dirigida
298,250,84,No dirigida
298,253,95,No dirigida
298,264,93,No dirigida
298,267,99,No dirigida
298,268,98,No dirigida
298,269,85,No dirigida
298,274,95,No dirigida
298,278,82,No dirigida
298,290,84,No dirigida
298,291,97,No dirigida
299,1,91,No dirigida
299,12,95,No dirigida
299,13,97,No dirigida
299,17,91,No dirigida
299,20,90,No dirigida
299,23,95,No dirigida
299,24,89,No dirigida
299,28,81,No dirigida
299,50,87,No dirigida
299,51,92,No dirigida
299,52,95,No dirigida
299,56,81,No dirigida
299,58,96,No dirigida
299,60,85,No dirigida
299,67,90,No dirigida
299,68,81,No dirigida
299,76,88,No dirigida
299,78,98,No dirigida
299,88,83,No dirigida
299,94,99,No dirigida
299,98,99,No dirigida
299,104,83,No dirigida
299,112,87,No dirigida
299,113,87,No dirigida
299,118,90,No dirigida
299,123,100,No dirigida
299,125,87,No dirigida
299,126,92,No dirigida
299,130,84,No dirigida
299,135,90,No dirigida
299,136,91,No dirigida
299,141,97,No dirigida
299,142,84,No dirigida
299,144,88,No dirigida
299,149,92,No dirigida
299,160,97,No dirigida
299,163,97,No dirigida
299,165,92,No dirigida
299,167,94,No dirigida
299,168,82,No dirigida
299,171,97,No dirigida
299,175,87,No dirigida
299,182,97,No dirigida
299,184,84,No dirigida
299,197,83,No dirigida
299,206,93,No dirigida
299,207,86,No dirigida
299,217,96,No dirigida
299,219,90,No dirigida
299,221,95,No dirigida
299,224,84,No dirigida
299,225,91,No dirigida
299,228,95,No dirigida
299,229,98,No dirigida
299,232,92,No dirigida
299,235,96,No dirigida
299,236,86,No dirigida
299,251,85,No dirigida
299,253,94,No dirigida
299,255,90,No dirigida
299,257,100,No dirigida
299,258,91,No dirigida
299,277,93,No dirigida
299,278,94,No dirigida
299,279,84,No dirigida
299,282,95,No dirigida
299,285,89,No dirigida
299,290,86,No dirigida
299,291,83,No dirigida
299,292,81,No dirigida
299,293,100,No dirigida
300,2,83,No dirigida
300,6,86,No dirigida
300,8,82,No dirigida
300,9,82,No dirigida
300,13,84,No dirigida
300,15,98,No dirigida
300,17,87,No dirigida
300,28,97,No dirigida
300,30,97,No dirigida
300,32,90,No dirigida
300,37,88,No dirigida
300,40,95,No dirigida
300,42,88,No dirigida
300,52,96,No dirigida
300,57,88,No dirigida
300,59,97,No dirigida
300,60,84,No dirigida
300,64,99,No dirigida
300,65,90,No dirigida
300,75,85,No dirigida
300,76,96,No dirigida
300,77,83,No dirigida
300,90,87,No dirigida
300,93,92,No dirigida
300,94,97,No dirigida
300,97,81,No dirigida
300,100,91,No dirigida
300,102,93,No dirigida
300,109,83,No dirigida
300,118,96,No dirigida
300,119,82,No dirigida
300,131,86,No dirigida
300,134,90,No dirigida
300,135,99,No dirigida
300,142,82,No dirigida
300,144,84,No dirigida
300,149,99,No dirigida
300,164,86,No dirigida
300,165,91,No dirigida
300,168,83,No dirigida
300,171,81,No dirigida
300,176,89,No dirigida
300,179,83,No dirigida
300,180,97,No dirigida
300,182,96,No dirigida
300,184,100,No dirigida
300,186,97,No dirigida
300,189,91,No dirigida
300,202,89,No dirigida
300,203,87,No dirigida
300,205,98,No dirigida
300,209,93,No dirigida
300,213,100,No dirigida
300,219,100,No dirigida
300,224,86,No dirigida
300,229,83,No dirigida
300,230,91,No dirigida
300,231,81,No dirigida
300,237,90,No dirigida
300,241,80,No dirigida
300,252,87,No dirigida
300,253,90,No dirigida
300,269,95,No dirigida
300,271,83,No dirigida
300,277,97,No dirigida
300,282,81,No dirigida
300,286,98,No dirigida
300,289,100,No dirigida
300,296,82,No dirigida
300,297,82,No dirigida
300,298,83,No dirigida
301,5,87,No dirigida
301,8,96,No dirigida
301,9,97,No dirigida
301,14,84,No dirigida
301,20,80,No dirigida
301,22,85,No dirigida
301,23,83,No dirigida
301,32,85,No dirigida
301,33,82,No dirigida
301,34,97,No dirigida
301,35,84,No dirigida
301,45,89,No dirigida
301,46,84,No dirigida
301,50,93,No dirigida
301,51,86,No dirigida
301,55,86,No dirigida
301,65,81,No dirigida
301,69,98,No dirigida
301,77,83,No dirigida
301,80,93,No dirigida
301,91,92,No dirigida
301,96,84,No dirigida
301,101,88,No dirigida
301,103,95,No dirigida
301,109,84,No dirigida
301,113,84,No dirigida
301,116,94,No dirigida
301,117,95,No dirigida
301,118,93,No dirigida
301,125,92,No dirigida
301,131,92,No dirigida
301,132,89,No dirigida
301,133,89,No dirigida
301,134,82,No dirigida
301,137,80,No dirigida
301,138,98,No dirigida
301,148,99,No dirigida
301,151,90,No dirigida
301,152,94,No dirigida
301,153,91,No dirigida
301,154,82,No dirigida
301,158,98,No dirigida
301,160,81,No dirigida
301,161,88,No dirigida
301,162,87,No dirigida
301,163,91,No dirigida
301,178,92,No dirigida
301,179,99,No dirigida
301,180,85,No dirigida
301,181,83,No dirigida
301,182,81,No dirigida
301,183,88,No dirigida
301,184,95,No dirigida
301,191,85,No dirigida
301,194,94,No dirigida
301,197,99,No dirigida
301,199,94,No dirigida
301,201,88,No dirigida
301,207,80,No dirigida
301,212,100,No dirigida
301,213,88,No dirigida
301,214,90,No dirigida
301,217,95,No dirigida
301,219,97,No dirigida
301,221,81,No dirigida
301,222,96,No dirigida
301,224,99,No dirigida
301,241,88,No dirigida
301,245,82,No dirigida
301,265,88,No dirigida
301,266,97,No dirigida
301,272,85,No dirigida
301,280,95,No dirigida
301,282,87,No dirigida
301,285,99,No dirigida
301,286,98,No dirigida
301,292,80,No dirigida
301,294,83,No dirigida
301,297,87,No dirigida
301,299,96,No dirigida
302,0,99,No dirigida
302,10,84,No dirigida
302,13,84,No dirigida
302,14,84,No dirigida
302,15,96,No dirigida
302,18,86,No dirigida
302,19,86,No dirigida
302,24,82,No dirigida
302,25,96,No dirigida
302,30,97,No dirigida
302,32,80,No dirigida
302,43,84,No dirigida
302,44,90,No dirigida
302,50,80,No dirigida
302,51,86,No dirigida
302,52,82,No dirigida
302,55,99,No dirigida
302,56,88,No dirigida
302,61,90,No dirigida
302,65,91,No dirigida
302,66,84,No dirigida
302,67,97,No dirigida
302,71,92,No dirigida
302,73,92,No dirigida
302,83,93,No dirigida
302,90,100,No dirigida
302,95,98,No dirigida
302,106,81,No dirigida
302,108,100,No dirigida
302,117,83,No dirigida
302,119,95,No dirigida
302,121,98,No dirigida
302,123,94,No dirigida
302,125,81,No dirigida
302,135,83,No dirigida
302,138,100,No dirigida
302,147,94,No dirigida
302,157,98,No dirigida
302,159,90,No dirigida
302,161,95,No dirigida
302,169,94,No dirigida
302,171,89,No dirigida
302,172,94,No dirigida
302,174,98,No dirigida
302,184,95,No dirigida
302,192,100,No dirigida
302,207,98,No dirigida
302,210,87,No dirigida
302,233,81,No dirigida
302,234,94,No dirigida
302,235,88,No dirigida
302,236,94,No dirigida
302,240,81,No dirigida
302,244,99,No dirigida
302,245,94,No dirigida
302,251,95,No dirigida
302,268,82,No dirigida
302,273,84,No dirigida
302,283,92,No dirigida
302,291,93,No dirigida
302,296,90,No dirigida
303,2,86,No dirigida
303,10,89,No dirigida
303,11,97,No dirigida
303,13,87,No dirigida
303,17,83,No dirigida
303,27,95,No dirigida
303,31,83,No dirigida
303,32,86,No dirigida
303,35,84,No dirigida
303,36,89,No dirigida
303,38,99,No dirigida
303,39,85,No dirigida
303,51,91,No dirigida
303,56,99,No dirigida
303,57,96,No dirigida
303,63,97,No dirigida
303,64,82,No dirigida
303,66,91,No dirigida
303,69,91,No dirigida
303,75,100,No dirigida
303,80,83,No dirigida
303,88,82,No dirigida
303,90,82,No dirigida
303,93,96,No dirigida
303,95,88,No dirigida
303,98,86,No dirigida
303,99,97,No dirigida
303,109,96,No dirigida
303,111,83,No dirigida
303,112,96,No dirigida
303,122,100,No dirigida
303,126,80,No dirigida
303,127,99,No dirigida
303,129,92,No dirigida
303,130,91,No dirigida
303,131,85,No dirigida
303,133,91,No dirigida
303,136,89,No dirigida
303,139,91,No dirigida
303,141,82,No dirigida
303,146,99,No dirigida
303,147,84,No dirigida
303,148,100,No dirigida
303,149,84,No dirigida
303,150,94,No dirigida
303,152,93,No dirigida
303,153,90,No dirigida
303,154,100,No dirigida
303,161,98,No dirigida
303,165,100,No dirigida
303,166,99,No dirigida
303,170,95,No dirigida
303,182,93,No dirigida
303,183,100,No dirigida
303,187,90,No dirigida
303,194,86,No dirigida
303,209,94,No dirigida
303,211,96,No dirigida
303,212,94,No dirigida
303,215,94,No dirigida
303,219,83,No dirigida
303,221,94,No dirigida
303,223,97,No dirigida
303,229,81,No dirigida
303,235,88,No dirigida
303,238,92,No dirigida
303,242,96,No dirigida
303,247,96,No dirigida
303,252,94,No dirigida
303,254,83,No dirigida
303,262,97,No dirigida
303,263,80,No dirigida
303,265,83,No dirigida
303,277,87,No dirigida
303,278,81,No dirigida
303,279,88,No dirigida
303,286,86,No dirigida
303,287,91,No dirigida
303,292,85,No dirigida
303,298,82,No dirigida
304,1,84,No dirigida
304,4,85,No dirigida
304,9,99,No dirigida
304,12,86,No dirigida
304,13,99,No dirigida
304,14,80,No dirigida
304,18,89,No dirigida
304,20,98,No dirigida
304,23,87,No dirigida
304,28,82,No dirigida
304,30,85,No dirigida
304,32,83,No dirigida
304,35,86,No dirigida
304,37,88,No dirigida
304,40,93,No dirigida
304,47,87,No dirigida
304,49,88,No dirigida
304,51,83,No dirigida
304,52,95,No dirigida
304,55,92,No dirigida
304,62,97,No dirigida
304,73,97,No dirigida
304,75,95,No dirigida
304,76,83,No dirigida
304,78,82,No dirigida
304,80,91,No dirigida
304,84,100,No dirigida
304,85,89,No dirigida
304,88,91,No dirigida
304,89,89,No dirigida
304,91,90,No dirigida
304,96,81,No dirigida
304,102,93,No dirigida
304,104,93,No dirigida
304,105,81,No dirigida
304,111,91,No dirigida
304,113,97,No dirigida
304,117,89,No dirigida
304,126,87,No dirigida
304,127,89,No dirigida
304,129,93,No dirigida
304,131,88,No dirigida
304,133,80,No dirigida
304,135,93,No dirigida
304,147,80,No dirigida
304,149,83,No dirigida
304,152,92,No dirigida
304,153,90,No dirigida
304,159,95,No dirigida
304,163,80,No dirigida
304,166,92,No dirigida
304,170,96,No dirigida
304,172,87,No dirigida
304,173,87,No dirigida
304,174,92,No dirigida
304,183,99,No dirigida
304,187,83,No dirigida
304,189,94,No dirigida
304,190,88,No dirigida
304,191,87,No dirigida
304,198,90,No dirigida
304,199,98,No dirigida
304,202,94,No dirigida
304,203,92,No dirigida
304,206,96,No dirigida
304,217,91,No dirigida
304,221,89,No dirigida
304,224,90,No dirigida
304,226,80,No dirigida
304,230,100,No dirigida
304,232,94,No dirigida
304,237,93,No dirigida
304,238,84,No dirigida
304,239,81,No dirigida
304,245,98,No dirigida
304,250,82,No dirigida
304,253,81,No dirigida
304,254,85,No dirigida
304,258,94,No dirigida
304,260,98,No dirigida
304,264,86,No dirigida
304,266,96,No dirigida
304,273,97,No dirigida
304,274,99,No dirigida
304,277,98,No dirigida
304,278,98,No dirigida
304,279,85,No dirigida
304,280,98,No dirigida
304,290,82,No dirigida
304,293,88,No dirigida
304,295,98,No dirigida
304,296,94,No dirigida
304,300,98,No dirigida
304,301,86,No dirigida
304,302,93,No dirigida
304,303,98,No dirigida
305,1,95,No dirigida
305,3,92,No dirigida
305,13,94,No dirigida
305,15,92,No dirigida
305,20,97,No dirigida
305,22,91,No dirigida
305,27,90,No dirigida
305,36,81,No dirigida
305,45,95,No dirigida
305,59,96,No dirigida
305,62,90,No dirigida
305,66,98,No dirigida
305,72,81,No dirigida
305,79,92,No dirigida
305,89,92,No dirigida
305,96,89,No dirigida
305,100,82,No dirigida
305,105,95,No dirigida
305,107,88,No dirigida
305,111,89,No dirigida
305,112,91,No dirigida
305,113,100,No dirigida
305,124,89,No dirigida
305,128,87,No dirigida
305,130,86,No dirigida
305,142,89,No dirigida
305,154,91,No dirigida
305,158,88,No dirigida
305,165,87,No dirigida
305,173,98,No dirigida
305,175,89,No dirigida
305,183,97,No dirigida
305,187,98,No dirigida
305,192,99,No dirigida
305,196,86,No dirigida
305,204,86,No dirigida
305,208,94,No dirigida
305,209,91,No dirigida
305,212,96,No dirigida
305,216,83,No dirigida
305,220,93,No dirigida
305,224,98,No dirigida
305,226,88,No dirigida
305,236,84,No dirigida
305,237,85,No dirigida
305,243,97,No dirigida
305,244,86,No dirigida
305,245,100,No dirigida
305,248,94,No dirigida
305,258,90,No dirigida
305,259,97,No dirigida
305,277,95,No dirigida
305,280,84,No dirigida
305,286,81,No dirigida
305,288,83,No dirigida
305,289,93,No dirigida
305,293,84,No dirigida
305,295,84,No dirigida
305,297,97,No dirigida
305,300,81,No dirigida
305,302,92,No dirigida
306,1,93,No dirigida
306,10,100,No dirigida
306,14,80,No dirigida
306,16,90,No dirigida
306,20,86,No dirigida
306,22,90,No dirigida
306,26,91,No dirigida
306,31,91,No dirigida
306,34,97,No dirigida
306,35,100,No dirigida
306,43,85,No dirigida
306,44,92,No dirigida
306,45,85,No dirigida
306,46,81,No dirigida
306,52,90,No dirigida
306,53,89,No dirigida
306,54,85,No dirigida
306,58,100,No dirigida
306,61,88,No dirigida
306,62,83,No dirigida
306,74,83,No dirigida
306,79,90,No dirigida
306,81,84,No dirigida
306,91,97,No dirigida
306,93,83,No dirigida
306,94,84,No dirigida
306,102,100,No dirigida
306,103,87,No dirigida
306,110,99,No dirigida
306,113,91,No dirigida
306,114,90,No dirigida
306,119,100,No dirigida
306,122,90,No dirigida
306,126,80,No dirigida
306,132,85,No dirigida
306,138,91,No dirigida
306,139,94,No dirigida
306,140,95,No dirigida
306,145,95,No dirigida
306,155,91,No dirigida
306,158,87,No dirigida
306,166,83,No dirigida
306,170,91,No dirigida
306,174,98,No dirigida
306,178,93,No dirigida
306,185,80,No dirigida
306,186,90,No dirigida
306,200,80,No dirigida
306,203,82,No dirigida
306,205,80,No dirigida
306,206,86,No dirigida
306,209,88,No dirigida
306,213,94,No dirigida
306,214,97,No dirigida
306,215,90,No dirigida
306,216,88,No dirigida
306,226,95,No dirigida
306,231,95,No dirigida
306,232,96,No dirigida
306,241,81,No dirigida
306,242,89,No dirigida
306,244,90,No dirigida
306,246,82,No dirigida
306,254,98,No dirigida
306,255,81,No dirigida
306,256,83,No dirigida
306,258,93,No dirigida
306,264,83,No dirigida
306,269,82,No dirigida
306,271,86,No dirigida
306,272,91,No dirigida
306,273,82,No dirigida
306,276,87,No dirigida
306,277,90,No dirigida
306,279,99,No dirigida
306,284,100,No dirigida
306,285,81,No dirigida
306,292,82,No dirigida
306,295,87,No dirigida
306,299,80,No dirigida
306,300,84,No dirigida
306,304,92,No dirigida
306,305,85,No dirigida
307,0,80,No dirigida
307,6,95,No dirigida
307,7,83,No dirigida
307,8,93,No dirigida
307,10,84,No dirigida
307,13,81,No dirigida
307,17,92,No dirigida
307,25,99,No dirigida
307,37,86,No dirigida
307,41,89,No dirigida
307,42,93,No dirigida
307,46,88,No dirigida
307,51,99,No dirigida
307,58,81,No dirigida
307,64,81,No dirigida
307,71,88,No dirigida
307,77,84,No dirigida
307,78,86,No dirigida
307,83,98,No dirigida
307,85,94,No dirigida
307,87,87,No dirigida
307,91,96,No dirigida
307,93,88,No dirigida
307,97,82,No dirigida
307,109,98,No dirigida
307,113,91,No dirigida
307,120,94,No dirigida
307,122,82,No dirigida
307,123,100,No dirigida
307,136,92,No dirigida
307,144,92,No dirigida
307,145,84,No dirigida
307,146,95,No dirigida
307,148,89,No dirigida
307,149,86,No dirigida
307,150,89,No dirigida
307,157,81,No dirigida
307,158,86,No dirigida
307,162,88,No dirigida
307,168,99,No dirigida
307,169,96,No dirigida
307,172,92,No dirigida
307,181,85,No dirigida
307,182,96,No dirigida
307,183,81,No dirigida
307,186,95,No dirigida
307,189,89,No dirigida
307,192,82,No dirigida
307,193,87,No dirigida
307,195,81,No dirigida
307,197,92,No dirigida
307,198,96,No dirigida
307,202,83,No dirigida
307,207,99,No dirigida
307,209,91,No dirigida
307,213,85,No dirigida
307,215,100,No dirigida
307,217,80,No dirigida
307,231,95,No dirigida
307,233,84,No dirigida
307,240,95,No dirigida
307,242,93,No dirigida
307,248,91,No dirigida
307,249,88,No dirigida
307,272,85,No dirigida
307,276,88,No dirigida
307,280,81,No dirigida
307,282,92,No dirigida
307,284,87,No dirigida
307,288,94,No dirigida
307,292,81,No dirigida
307,295,87,No dirigida
308,5,83,No dirigida
308,14,92,No dirigida
308,17,91,No dirigida
308,19,99,No dirigida
308,25,99,No dirigida
308,26,92,No dirigida
308,27,81,No dirigida
308,28,80,No dirigida
308,32,82,No dirigida
308,33,80,No dirigida
308,42,96,No dirigida
308,56,94,No dirigida
308,59,99,No dirigida
308,61,90,No dirigida
308,62,86,No dirigida
308,63,84,No dirigida
308,65,92,No dirigida
308,68,84,No dirigida
308,70,82,No dirigida
308,72,94,No dirigida
308,78,92,No dirigida
308,79,84,No dirigida
308,82,89,No dirigida
308,87,95,No dirigida
308,92,93,No dirigida
308,94,98,No dirigida
308,99,80,No dirigida
308,100,85,No dirigida
308,102,80,No dirigida
308,103,90,No dirigida
308,112,83,No dirigida
308,120,83,No dirigida
308,124,87,No dirigida
308,133,90,No dirigida
308,136,89,No dirigida
308,137,88,No dirigida
308,138,89,No dirigida
308,141,90,No dirigida
308,142,83,No dirigida
308,144,88,No dirigida
308,146,86,No dirigida
308,154,91,No dirigida
308,155,91,No dirigida
308,159,91,No dirigida
308,161,98,No dirigida
308,168,99,No dirigida
308,170,91,No dirigida
308,171,95,No dirigida
308,176,82,No dirigida
308,179,89,No dirigida
308,186,95,No dirigida
308,190,82,No dirigida
308,198,87,No dirigida
308,202,86,No dirigida
308,206,88,No dirigida
308,211,97,No dirigida
308,212,81,No dirigida
308,213,81,No dirigida
308,217,97,No dirigida
308,219,93,No dirigida
308,231,87,No dirigida
308,232,95,No dirigida
308,233,80,No dirigida
308,242,93,No dirigida
308,247,89,No dirigida
308,248,100,No dirigida
308,249,82,No dirigida
308,250,90,No dirigida
308,259,98,No dirigida
308,260,84,No dirigida
308,262,95,No dirigida
308,265,80,No dirigida
308,267,97,No dirigida
308,272,97,No dirigida
308,273,86,No dirigida
308,278,84,No dirigida
308,279,86,No dirigida
308,281,92,No dirigida
308,282,98,No dirigida
308,291,92,No dirigida
308,294,91,No dirigida
308,297,88,No dirigida
309,0,96,No dirigida
309,7,93,No dirigida
309,17,91,No dirigida
309,24,99,No dirigida
309,28,85,No dirigida
309,32,89,No dirigida
309,37,96,No dirigida
309,39,94,No dirigida
309,40,81,No dirigida
309,41,92,No dirigida
309,42,89,No dirigida
309,51,98,No dirigida
309,53,91,No dirigida
309,54,84,No dirigida
309,55,98,No dirigida
309,61,90,No dirigida
309,62,92,No dirigida
309,68,94,No dirigida
309,71,91,No dirigida
309,74,84,No dirigida
309,75,94,No dirigida
309,82,100,No dirigida
309,83,95,No dirigida
309,87,91,No dirigida
309,88,96,No dirigida
309,93,100,No dirigida
309,95,82,No dirigida
309,98,90,No dirigida
309,99,83,No dirigida
309,100,99,No dirigida
309,105,95,No dirigida
309,108,98,No dirigida
309,112,90,No dirigida
309,113,94,No dirigida
309,115,87,No dirigida
309,118,95,No dirigida
309,119,97,No dirigida
309,125,84,No dirigida
309,131,100,No dirigida
309,132,84,No dirigida
309,135,92,No dirigida
309,138,95,No dirigida
309,140,99,No dirigida
309,141,90,No dirigida
309,142,95,No dirigida
309,145,98,No dirigida
309,151,84,No dirigida
309,155,93,No dirigida
309,158,99,No dirigida
309,167,84,No dirigida
309,171,95,No dirigida
309,173,95,No dirigida
309,180,90,No dirigida
309,181,94,No dirigida
309,186,92,No dirigida
309,189,100,No dirigida
309,199,84,No dirigida
309,212,91,No dirigida
309,214,80,No dirigida
309,215,97,No dirigida
309,219,91,No dirigida
309,223,82,No dirigida
309,225,87,No dirigida
309,230,85,No dirigida
309,235,91,No dirigida
309,236,97,No dirigida
309,237,98,No dirigida
309,243,92,No dirigida
309,244,88,No dirigida
309,252,88,No dirigida
309,256,94,No dirigida
309,257,98,No dirigida
309,258,87,No dirigida
309,264,86,No dirigida
309,269,90,No dirigida
309,278,86,No dirigida
309,284,85,No dirigida
309,292,85,No dirigida
309,303,81,No dirigida
309,307,90,No dirigida
310,6,81,No dirigida
310,19,92,No dirigida
310,22,100,No dirigida
310,29,89,No dirigida
310,39,83,No dirigida
310,52,91,No dirigida
310,53,85,No dirigida
310,59,89,No dirigida
310,60,92,No dirigida
310,61,94,No dirigida
310,66,96,No dirigida
310,67,82,No dirigida
310,71,86,No dirigida
310,73,100,No dirigida
310,75,90,No dirigida
310,80,83,No dirigida
310,81,87,No dirigida
310,87,95,No dirigida
310,93,93,No dirigida
310,94,98,No dirigida
310,95,80,No dirigida
310,110,97,No dirigida
310,112,90,No dirigida
310,114,81,No dirigida
310,117,88,No dirigida
310,120,84,No dirigida
310,121,90,No dirigida
310,124,82,No dirigida
310,126,85,No dirigida
310,134,86,No dirigida
310,135,92,No dirigida
310,137,96,No dirigida
310,140,81,No dirigida
310,141,97,No dirigida
310,144,83,No dirigida
310,151,91,No dirigida
310,153,86,No dirigida
310,154,83,No dirigida
310,159,89,No dirigida
310,161,98,No dirigida
310,163,88,No dirigida
310,166,83,No dirigida
310,168,96,No dirigida
310,173,85,No dirigida
310,176,99,No dirigida
310,179,94,No dirigida
310,180,84,No dirigida
310,183,81,No dirigida
310,185,96,No dirigida
310,197,89,No dirigida
310,198,94,No dirigida
310,208,97,No dirigida
310,210,92,No dirigida
310,214,89,No dirigida
310,220,95,No dirigida
310,221,89,No dirigida
310,223,81,No dirigida
310,225,91,No dirigida
310,226,82,No dirigida
310,229,89,No dirigida
310,231,80,No dirigida
310,233,97,No dirigida
310,234,97,No dirigida
310,236,98,No dirigida
310,251,86,No dirigida
310,255,100,No dirigida
310,260,83,No dirigida
310,261,92,No dirigida
310,270,85,No dirigida
310,276,97,No dirigida
310,282,96,No dirigida
310,284,96,No dirigida
310,285,96,No dirigida
310,286,98,No dirigida
310,290,93,No dirigida
310,291,98,No dirigida
310,292,96,No dirigida
310,294,95,No dirigida
310,299,81,No dirigida
310,302,88,No dirigida
310,305,95,No dirigida
310,306,87,No dirigida
310,307,87,No dirigida
311,0,94,No dirigida
311,2,97,No dirigida
311,9,100,No dirigida
311,12,95,No dirigida
311,15,99,No dirigida
311,16,88,No dirigida
311,18,95,No dirigida
311,28,88,No dirigida
311,31,83,No dirigida
311,41,83,No dirigida
311,45,93,No dirigida
311,51,82,No dirigida
311,52,100,No dirigida
311,54,80,No dirigida
311,56,88,No dirigida
311,58,99,No dirigida
311,59,97,No dirigida
311,63,98,No dirigida
311,64,82,No dirigida
311,65,90,No dirigida
311,69,82,No dirigida
311,70,94,No dirigida
311,72,91,No dirigida
311,73,84,No dirigida
311,76,80,No dirigida
311,78,95,No dirigida
311,85,100,No dirigida
311,86,83,No dirigida
311,89,90,No dirigida
311,90,83,No dirigida
311,95,92,No dirigida
311,98,92,No dirigida
311,99,100,No dirigida
311,103,84,No dirigida
311,106,80,No dirigida
311,108,96,No dirigida
311,114,81,No dirigida
311,117,91,No dirigida
311,119,93,No dirigida
311,127,88,No dirigida
311,134,96,No dirigida
311,136,95,No dirigida
311,137,80,No dirigida
311,141,99,No dirigida
311,147,96,No dirigida
311,155,82,No dirigida
311,156,97,No dirigida
311,158,84,No dirigida
311,170,90,No dirigida
311,178,80,No dirigida
311,179,100,No dirigida
311,195,97,No dirigida
311,196,97,No dirigida
311,201,89,No dirigida
311,205,86,No dirigida
311,216,93,No dirigida
311,218,99,No dirigida
311,221,84,No dirigida
311,227,98,No dirigida
311,238,80,No dirigida
311,244,92,No dirigida
311,245,82,No dirigida
311,252,93,No dirigida
311,258,99,No dirigida
311,261,88,No dirigida
311,268,87,No dirigida
311,271,86,No dirigida
311,277,95,No dirigida
311,280,83,No dirigida
311,283,89,No dirigida
311,285,89,No dirigida
311,290,85,No dirigida
311,292,87,No dirigida
311,294,95,No dirigida
311,298,92,No dirigida
311,301,80,No dirigida
311,304,84,No dirigida
311,306,81,No dirigida
311,310,82,No dirigida
312,4,82,No dirigida
312,7,100,No dirigida
312,10,82,No dirigida
312,11,98,No dirigida
312,12,92,No dirigida
312,13,80,No dirigida
312,16,83,No dirigida
312,22,87,No dirigida
312,24,86,No dirigida
312,28,97,No dirigida
312,29,93,No dirigida
312,34,95,No dirigida
312,36,82,No dirigida
312,37,91,No dirigida
312,54,99,No dirigida
312,58,87,No dirigida
312,61,96,No dirigida
312,63,89,No dirigida
312,73,93,No dirigida
312,74,100,No dirigida
312,75,98,No dirigida
312,77,84,No dirigida
312,79,98,No dirigida
312,95,93,No dirigida
312,100,93,No dirigida
312,101,80,No dirigida
312,102,100,No dirigida
312,106,84,No dirigida
312,115,90,No dirigida
312,116,83,No dirigida
312,119,81,No dirigida
312,134,97,No dirigida
312,138,90,No dirigida
312,144,81,No dirigida
312,150,98,No dirigida
312,153,88,No dirigida
312,157,96,No dirigida
312,158,85,No dirigida
312,166,83,No dirigida
312,169,97,No dirigida
312,170,92,No dirigida
312,172,91,No dirigida
312,174,92,No dirigida
312,180,90,No dirigida
312,183,91,No dirigida
312,184,95,No dirigida
312,185,89,No dirigida
312,187,99,No dirigida
312,188,96,No dirigida
312,192,95,No dirigida
312,194,87,No dirigida
312,201,81,No dirigida
312,204,86,No dirigida
312,208,90,No dirigida
312,211,99,No dirigida
312,216,89,No dirigida
312,219,89,No dirigida
312,226,96,No dirigida
312,227,81,No dirigida
312,234,92,No dirigida
312,237,100,No dirigida
312,245,91,No dirigida
312,248,87,No dirigida
312,250,87,No dirigida
312,252,99,No dirigida
312,255,90,No dirigida
312,259,93,No dirigida
312,269,95,No dirigida
312,270,95,No dirigida
312,276,94,No dirigida
312,277,82,No dirigida
312,278,96,No dirigida
312,293,96,No dirigida
312,297,89,No dirigida
312,298,90,No dirigida
312,301,91,No dirigida
312,302,82,No dirigida
312,303,94,No dirigida
312,304,87,No dirigida
312,311,94,No dirigida
313,6,87,No dirigida
313,9,95,No dirigida
313,13,93,No dirigida
313,17,98,No dirigida
313,18,93,No dirigida
313,19,80,No dirigida
313,24,82,No dirigida
313,29,81,No dirigida
313,31,82,No dirigida
313,32,81,No dirigida
313,34,87,No dirigida
313,41,98,No dirigida
313,45,82,No dirigida
313,48,80,No dirigida
313,51,94,No dirigida
313,53,85,No dirigida
313,60,98,No dirigida
313,62,83,No dirigida
313,65,91,No dirigida
313,67,94,No dirigida
313,70,92,No dirigida
313,76,85,No dirigida
313,81,100,No dirigida
313,84,96,No dirigida
313,88,91,No dirigida
313,94,98,No dirigida
313,95,84,No dirigida
313,96,94,No dirigida
313,102,92,No dirigida
313,109,88,No dirigida
313,113,91,No dirigida
313,122,93,No dirigida
313,123,94,No dirigida
313,132,81,No dirigida
313,134,90,No dirigida
